id,city,site_name,site,state,query_name,to_date,to_time,from_date,from_time,pm25,pm10,SO2,CO,Ozone
3767,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161015,16-Oct-2016,00:00,15-Oct-2016,00:00,,,,,
3768,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161017,18-Oct-2016,00:00,17-Oct-2016,00:00,,,,,
3769,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161019,20-Oct-2016,00:00,19-Oct-2016,00:00,,,,,
3770,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161021,22-Oct-2016,00:00,21-Oct-2016,00:00,,,,,
3771,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161023,24-Oct-2016,00:00,23-Oct-2016,00:00,,,,,
3772,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161025,26-Oct-2016,00:00,25-Oct-2016,00:00,,,,,
3773,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161027,28-Oct-2016,00:00,27-Oct-2016,00:00,,,,,
3774,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161029,30-Oct-2016,00:00,29-Oct-2016,00:00,,,,,
3775,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161031,01-Nov-2016,00:00,31-Oct-2016,00:00,,,,,
3776,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161102,03-Nov-2016,00:00,02-Nov-2016,00:00,,,,,
3777,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161104,05-Nov-2016,00:00,04-Nov-2016,00:00,,,,,
3778,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161106,07-Nov-2016,00:00,06-Nov-2016,00:00,,,,,
3779,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161108,09-Nov-2016,00:00,08-Nov-2016,00:00,,,,,
3780,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161110,11-Nov-2016,00:00,10-Nov-2016,00:00,,,,,
3781,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161112,13-Nov-2016,00:00,12-Nov-2016,00:00,,,,,
3782,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161114,15-Nov-2016,00:00,14-Nov-2016,00:00,,,,,
3783,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161116,17-Nov-2016,00:00,16-Nov-2016,00:00,,,,,
3784,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161118,19-Nov-2016,00:00,18-Nov-2016,00:00,,,,,
3785,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161120,21-Nov-2016,00:00,20-Nov-2016,00:00,,,,,
3786,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161122,23-Nov-2016,00:00,22-Nov-2016,00:00,,,,,
3787,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161124,25-Nov-2016,00:00,24-Nov-2016,00:00,,,,,
3788,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161126,27-Nov-2016,00:00,26-Nov-2016,00:00,,,,,
3789,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161128,29-Nov-2016,00:00,28-Nov-2016,00:00,,,,,
3790,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161130,01-Dec-2016,00:00,30-Nov-2016,00:00,,,,,
3791,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161202,03-Dec-2016,00:00,02-Dec-2016,00:00,,,,,
3792,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161204,05-Dec-2016,00:00,04-Dec-2016,00:00,,,,,
3793,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161206,07-Dec-2016,00:00,06-Dec-2016,00:00,,,,,
3794,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161208,09-Dec-2016,00:00,08-Dec-2016,00:00,,,,,
3795,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161210,11-Dec-2016,00:00,10-Dec-2016,00:00,,,,,
3796,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161212,13-Dec-2016,00:00,12-Dec-2016,00:00,,,,,
3797,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161214,15-Dec-2016,00:00,14-Dec-2016,00:00,,,,,
3798,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161216,17-Dec-2016,00:00,16-Dec-2016,00:00,,,,,
3799,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161218,19-Dec-2016,00:00,18-Dec-2016,00:00,,,,,
3800,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161220,21-Dec-2016,00:00,20-Dec-2016,00:00,,,,,
3801,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161222,23-Dec-2016,00:00,22-Dec-2016,00:00,,,,,
3802,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161224,25-Dec-2016,00:00,24-Dec-2016,00:00,,,,,
3803,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161226,27-Dec-2016,00:00,26-Dec-2016,00:00,,,,,
3804,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161228,29-Dec-2016,00:00,28-Dec-2016,00:00,,,,,
3805,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161230,31-Dec-2016,00:00,30-Dec-2016,00:00,,,,,
3806,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170101,02-Jan-2017,00:00,01-Jan-2017,00:00,202.25,263.23,,3.13,29.78
3807,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170103,04-Jan-2017,00:00,03-Jan-2017,00:00,,,,,
3808,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170105,06-Jan-2017,00:00,05-Jan-2017,00:00,,,,,
3809,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170107,08-Jan-2017,00:00,07-Jan-2017,00:00,,,,,
3810,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170109,10-Jan-2017,00:00,09-Jan-2017,00:00,,,,,
3811,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170111,12-Jan-2017,00:00,11-Jan-2017,00:00,,,,,
3812,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170113,14-Jan-2017,00:00,13-Jan-2017,00:00,,,,,
3813,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170115,16-Jan-2017,00:00,15-Jan-2017,00:00,,,,,
3814,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170117,18-Jan-2017,00:00,17-Jan-2017,00:00,,,,,
3815,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170119,20-Jan-2017,00:00,19-Jan-2017,00:00,,,,,
3816,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170121,22-Jan-2017,00:00,21-Jan-2017,00:00,,,,,
3817,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170123,24-Jan-2017,00:00,23-Jan-2017,00:00,,,,,
3818,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170125,26-Jan-2017,00:00,25-Jan-2017,00:00,,,,,
3819,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170127,28-Jan-2017,00:00,27-Jan-2017,00:00,,,,,
3820,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170129,30-Jan-2017,00:00,29-Jan-2017,00:00,,,,,
3821,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170131,01-Feb-2017,00:00,31-Jan-2017,00:00,,,,,
3822,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170202,03-Feb-2017,00:00,02-Feb-2017,00:00,,,,,
3823,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170204,05-Feb-2017,00:00,04-Feb-2017,00:00,,,,,
3824,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170206,07-Feb-2017,00:00,06-Feb-2017,00:00,,,,,
3825,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170208,09-Feb-2017,00:00,08-Feb-2017,00:00,,,,,
3826,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170210,11-Feb-2017,00:00,10-Feb-2017,00:00,,,,,
3827,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170212,13-Feb-2017,00:00,12-Feb-2017,00:00,,,,,
3828,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170214,15-Feb-2017,00:00,14-Feb-2017,00:00,,,,,
3829,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170216,17-Feb-2017,00:00,16-Feb-2017,00:00,,,,,
3830,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170218,19-Feb-2017,00:00,18-Feb-2017,00:00,,,,,
3831,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170220,21-Feb-2017,00:00,20-Feb-2017,00:00,,,,,
3832,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170222,23-Feb-2017,00:00,22-Feb-2017,00:00,,,,,
3833,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170224,25-Feb-2017,00:00,24-Feb-2017,00:00,,,,,
3834,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170226,27-Feb-2017,00:00,26-Feb-2017,00:00,,,,,
3835,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170228,01-Mar-2017,00:00,28-Feb-2017,00:00,,,,,
3836,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170302,03-Mar-2017,00:00,02-Mar-2017,00:00,,,,,
3837,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170304,05-Mar-2017,00:00,04-Mar-2017,00:00,,,,,
3838,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170306,07-Mar-2017,00:00,06-Mar-2017,00:00,,,,,
3839,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170308,09-Mar-2017,00:00,08-Mar-2017,00:00,,,,,
3840,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170310,11-Mar-2017,00:00,10-Mar-2017,00:00,,,,,
3841,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170314,15-Mar-2017,00:00,14-Mar-2017,00:00,,,,,
3842,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170322,23-Mar-2017,00:00,22-Mar-2017,00:00,,,,,
3843,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170324,25-Mar-2017,00:00,24-Mar-2017,00:00,,,,,
3844,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170326,27-Mar-2017,00:00,26-Mar-2017,00:00,,,,,
3845,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170328,29-Mar-2017,00:00,28-Mar-2017,00:00,,,,,
3846,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170330,31-Mar-2017,00:00,30-Mar-2017,00:00,,,,,
3847,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170401,02-Apr-2017,00:00,01-Apr-2017,00:00,,,,,
3848,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170403,04-Apr-2017,00:00,03-Apr-2017,00:00,,,,,
3849,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170405,06-Apr-2017,00:00,05-Apr-2017,00:00,,,,,
3850,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170407,08-Apr-2017,00:00,07-Apr-2017,00:00,,,,,
3851,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170409,10-Apr-2017,00:00,09-Apr-2017,00:00,,,,,
3852,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170411,12-Apr-2017,00:00,11-Apr-2017,00:00,,,,,
3853,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170413,14-Apr-2017,00:00,13-Apr-2017,00:00,,,,,
3854,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170415,16-Apr-2017,00:00,15-Apr-2017,00:00,,,,,
3855,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170417,18-Apr-2017,00:00,17-Apr-2017,00:00,,,,,
3856,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170419,20-Apr-2017,00:00,19-Apr-2017,00:00,,,,,
3857,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170421,22-Apr-2017,00:00,21-Apr-2017,00:00,,,,,
3858,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170423,24-Apr-2017,00:00,23-Apr-2017,00:00,,,,,
3859,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170425,26-Apr-2017,00:00,25-Apr-2017,00:00,,,,,
3860,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170427,28-Apr-2017,00:00,27-Apr-2017,00:00,,,,,
3861,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170429,30-Apr-2017,00:00,29-Apr-2017,00:00,,,,,
3862,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170501,02-May-2017,00:00,01-May-2017,00:00,,,,,
3863,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170503,04-May-2017,00:00,03-May-2017,00:00,,,,,
3864,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170505,06-May-2017,00:00,05-May-2017,00:00,,,,,
3865,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170507,08-May-2017,00:00,07-May-2017,00:00,,,,,
3866,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170509,10-May-2017,00:00,09-May-2017,00:00,,,,,
3867,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170511,12-May-2017,00:00,11-May-2017,00:00,,,,,
3868,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170513,14-May-2017,00:00,13-May-2017,00:00,,,,,
3869,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170515,16-May-2017,00:00,15-May-2017,00:00,,,,,
3870,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170517,18-May-2017,00:00,17-May-2017,00:00,,,,,
3871,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170519,20-May-2017,00:00,19-May-2017,00:00,,,,,
3872,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170521,22-May-2017,00:00,21-May-2017,00:00,,,,,
3873,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170523,24-May-2017,00:00,23-May-2017,00:00,,,,,
3874,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170525,26-May-2017,00:00,25-May-2017,00:00,,,,,
3875,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170527,28-May-2017,00:00,27-May-2017,00:00,,,,,
3876,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170529,30-May-2017,00:00,29-May-2017,00:00,,,,,
3877,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170531,01-Jun-2017,00:00,31-May-2017,00:00,,,,,
3878,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170602,03-Jun-2017,00:00,02-Jun-2017,00:00,,,,,
3879,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170604,05-Jun-2017,00:00,04-Jun-2017,00:00,,,,,
3880,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170606,07-Jun-2017,00:00,06-Jun-2017,00:00,,,,,
3881,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170608,09-Jun-2017,00:00,08-Jun-2017,00:00,,,,,
3882,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170610,11-Jun-2017,00:00,10-Jun-2017,00:00,,,,,
3883,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170612,13-Jun-2017,00:00,12-Jun-2017,00:00,,,,,
3884,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170614,15-Jun-2017,00:00,14-Jun-2017,00:00,,,,,
3885,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170616,17-Jun-2017,00:00,16-Jun-2017,00:00,,,,,
3886,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170618,19-Jun-2017,00:00,18-Jun-2017,00:00,,,,,
3887,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170620,21-Jun-2017,00:00,20-Jun-2017,00:00,,,,,
3888,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170622,23-Jun-2017,00:00,22-Jun-2017,00:00,,,,,
3889,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170624,25-Jun-2017,00:00,24-Jun-2017,00:00,,,,,
3890,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170626,27-Jun-2017,00:00,26-Jun-2017,00:00,,,,,
3891,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170628,29-Jun-2017,00:00,28-Jun-2017,00:00,,,,,
3892,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170630,01-Jul-2017,00:00,30-Jun-2017,00:00,,,,,
3893,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170702,03-Jul-2017,00:00,02-Jul-2017,00:00,,,,,
3894,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170704,05-Jul-2017,00:00,04-Jul-2017,00:00,,,,,
3895,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170706,07-Jul-2017,00:00,06-Jul-2017,00:00,,,,,
3896,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170708,09-Jul-2017,00:00,08-Jul-2017,00:00,,,,,
3897,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170710,11-Jul-2017,00:00,10-Jul-2017,00:00,,,,,
3898,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170712,13-Jul-2017,00:00,12-Jul-2017,00:00,,,,,
3899,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170714,15-Jul-2017,00:00,14-Jul-2017,00:00,,,,,
3900,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170716,17-Jul-2017,00:00,16-Jul-2017,00:00,,,,,
3901,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170718,19-Jul-2017,00:00,18-Jul-2017,00:00,,,,,
3902,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170720,21-Jul-2017,00:00,20-Jul-2017,00:00,,,,,
3903,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170722,23-Jul-2017,00:00,22-Jul-2017,00:00,,,,,
3904,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170724,25-Jul-2017,00:00,24-Jul-2017,00:00,,,,,
3905,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170726,27-Jul-2017,00:00,26-Jul-2017,00:00,,,,,
3906,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170728,29-Jul-2017,00:00,28-Jul-2017,00:00,,,,,
3907,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170730,31-Jul-2017,00:00,30-Jul-2017,00:00,,,,,
3908,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170801,02-Aug-2017,00:00,01-Aug-2017,00:00,,,,,
3909,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170803,04-Aug-2017,00:00,03-Aug-2017,00:00,,,,,
3910,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170805,06-Aug-2017,00:00,05-Aug-2017,00:00,,,,,
3911,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170807,08-Aug-2017,00:00,07-Aug-2017,00:00,,,,,
3912,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170809,10-Aug-2017,00:00,09-Aug-2017,00:00,,,,,
3913,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170811,12-Aug-2017,00:00,11-Aug-2017,00:00,,,,,
3914,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170813,14-Aug-2017,00:00,13-Aug-2017,00:00,,,,,
3915,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170815,16-Aug-2017,00:00,15-Aug-2017,00:00,,,,,
3916,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170817,18-Aug-2017,00:00,17-Aug-2017,00:00,,,,,
3917,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170819,20-Aug-2017,00:00,19-Aug-2017,00:00,,,,,
3918,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170821,22-Aug-2017,00:00,21-Aug-2017,00:00,,,,,
3919,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170823,24-Aug-2017,00:00,23-Aug-2017,00:00,,,,,
3920,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170825,26-Aug-2017,00:00,25-Aug-2017,00:00,,,,,
3921,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170827,28-Aug-2017,00:00,27-Aug-2017,00:00,,,,,
3922,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170829,30-Aug-2017,00:00,29-Aug-2017,00:00,,,,,
3923,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170831,01-Sep-2017,00:00,31-Aug-2017,00:00,60.44,72.29,,1.96,35.64
3924,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170902,03-Sep-2017,00:00,02-Sep-2017,00:00,,,,,
3925,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170904,05-Sep-2017,00:00,04-Sep-2017,00:00,,,,,
3926,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170906,07-Sep-2017,00:00,06-Sep-2017,00:00,68.43,109.76,,2.04,33.58
3927,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170908,09-Sep-2017,00:00,08-Sep-2017,00:00,99.26,131.56,,2.27,21.07
3928,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20170910,11-Sep-2017,00:00,10-Sep-2017,00:00,109.49,150.5,,2.31,20.84
